Id,Site,Specie,Citation,Cultivar,Treatment,Date,Dateloc,Time,Timeloc,Mean,N,Statname,Stat,Notes,Created at,Updated at,Variable,User,Checked,Access level
37656,602,788,381,,1220,2010-08-01,6.0,,,44.657400938,10,sd,1.78569471132434,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37657,602,814,381,,1220,2010-08-01,6.0,,,46.731787995,9,sd,3.62815552710769,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37658,602,1037,381,,1220,2010-08-01,6.0,,,49.2816225207692,10,sd,2.93679222037277,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37659,602,1072,381,,1220,2010-08-01,6.0,,,47.3780710842857,9,sd,1.20093152932091,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37660,602,1215,381,,1220,2010-08-01,6.0,,,48.823746775,10,sd,4.08430604567372,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37661,602,9303,381,,1220,2010-08-01,6.0,,,45.921988974,4,sd,8.36886957764489,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37662,602,19104,381,,1220,2010-08-01,6.0,,,50.1978002325,11,sd,2.29187491609456,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37663,602,21460,381,,1220,2010-08-01,6.0,,,52.51515763,7,sd,2.46551477992412,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37664,602,31914,381,,1220,2010-08-01,6.0,,,48.0189404714286,2,sd,4.14985841734244,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37665,602,46334,381,,1220,2010-08-01,6.0,,,49.4162002326316,8,sd,7.0085452770089,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37666,602,51120,381,,1220,2010-08-01,6.0,,,47.229250684,11,sd,4.30180817877901,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37667,602,30,381,,1220,2010-09-01,6.0,,,48.1821295275,7,sd,0.91022268281401,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37668,602,31,381,,1220,2010-09-01,6.0,,,48.110430186,8,sd,0.78122923667094,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37669,602,189,381,,1220,2010-09-01,6.0,,,47.4448645175,4,sd,0.74659679506983,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37670,602,287,381,,1220,2010-09-01,6.0,,,48.0954911633333,10,sd,0.7877312630596,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37671,602,297,381,,1220,2010-09-01,6.0,,,43.363852815,11,sd,0.67719295998041,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37672,602,311,381,,1220,2010-09-01,6.0,,,44.52219622,10,sd,1.10156658623055,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37673,602,390,381,,1220,2010-09-01,6.0,,,47.2393469325,12,sd,0.80190020851317,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37674,602,393,381,,1220,2010-09-01,6.0,,,47.9981885975,10,sd,0.94404072009663,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37675,602,396,381,,1220,2010-09-01,6.0,,,46.4620225266667,10,sd,1.47100589153861,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37676,602,787,381,,1220,2010-09-01,6.0,,,49.0577404225,5,sd,0.79282802389589,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37677,602,788,381,,1220,2010-09-01,6.0,,,45.0128405225,10,sd,1.06035756588179,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37678,602,814,381,,1220,2010-09-01,6.0,,,48.554598275,9,sd,0.85235479631796,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37679,602,1037,381,,1220,2010-09-01,6.0,,,46.6729654375,10,sd,0.57758394250198,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37680,602,1072,381,,1220,2010-09-01,6.0,,,48.5188688675,9,sd,1.46609758073945,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37681,602,1215,381,,1220,2010-09-01,6.0,,,47.8301161975,10,sd,0.38198950908188,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37682,602,9303,381,,1220,2010-09-01,6.0,,,47.94206186,4,sd,3.23332893003257,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37683,602,19104,381,,1220,2010-09-01,6.0,,,49.33469789,11,sd,1.22334223654138,,2011-06-12 18:15:18 UTC,2011-06-12 18:15:18 UTC,11,6,false,1
37684,602,21460,381,,1220,2010-09-01,6.0,,,49.352884634,7,sd,0.6604469268469,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,11,6,false,1
37685,602,31914,381,,1220,2010-09-01,6.0,,,48.1821295275,2,sd,0.91022268281401,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,11,6,false,1
37686,602,46334,381,,1220,2010-09-01,6.0,,,48.110430186,8,sd,0.78122923667094,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,11,6,false,1
37687,602,51120,381,,1220,2010-09-01,6.0,,,47.4448645175,11,sd,0.74659679506983,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,11,6,false,1
37688,602,30,381,,1220,2010-06-01,6.0,,,2.11083526485714,7,sd,0.33178389775529,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37689,602,31,381,,1220,2010-06-01,6.0,,,2.70496083275,8,sd,0.7805533650806,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37690,602,189,381,,1220,2010-06-01,6.0,,,2.26723195475,4,sd,0.16780440787929,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37691,602,287,381,,1220,2010-06-01,6.0,,,2.0573268496,10,sd,0.66974925105102,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37692,602,297,381,,1220,2010-06-01,6.0,,,2.47720602454545,11,sd,0.57462890959959,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37693,602,311,381,,1220,2010-06-01,6.0,,,2.7600188799,10,sd,0.71070796548468,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37694,602,390,381,,1220,2010-06-01,6.0,,,2.25495984,12,sd,0.6940500824292,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37695,602,393,381,,1220,2010-06-01,6.0,,,2.3232586255,10,sd,0.90759610193868,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37696,602,396,381,,1220,2010-06-01,6.0,,,1.774901146,10,sd,0.47442725914084,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37697,602,787,381,,1220,2010-06-01,6.0,,,2.1682702984,5,sd,0.67031835188402,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37698,602,788,381,,1220,2010-06-01,6.0,,,2.4807407345,10,sd,0.51487360984288,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37699,602,814,381,,1220,2010-06-01,6.0,,,2.51592318633333,9,sd,1.02950793960322,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37700,602,1037,381,,1220,2010-06-01,6.0,,,2.3046314813,10,sd,0.44041239445168,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37701,602,1072,381,,1220,2010-06-01,6.0,,,2.08615321611111,9,sd,0.37836564446684,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37702,602,1215,381,,1220,2010-06-01,6.0,,,2.9806854253,10,sd,0.82628289162312,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37703,602,9303,381,,1220,2010-06-01,6.0,,,2.21340172475,4,sd,0.53238457693341,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37704,602,19104,381,,1220,2010-06-01,6.0,,,2.16977326927273,11,sd,0.64191367557568,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37705,602,21460,381,,1220,2010-06-01,6.0,,,2.80083127842857,7,sd,1.08125872902743,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37706,602,31914,381,,1220,2010-06-01,6.0,,,1.8072905655,2,sd,0.11824071374298,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37707,602,46334,381,,1220,2010-06-01,6.0,,,2.388099194875,8,sd,0.52855016135912,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37708,602,51120,381,,1220,2010-06-01,6.0,,,2.13247893627273,11,sd,0.37154628397977,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37709,602,30,381,,1220,2010-08-01,6.0,,,2.646003178,7,sd,1.03275226961136,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37710,602,31,381,,1220,2010-08-01,6.0,,,2.38208995565,8,sd,0.64425209475261,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37711,602,189,381,,1220,2010-08-01,6.0,,,2.32877847146667,4,sd,0.62094957060583,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37712,602,287,381,,1220,2010-08-01,6.0,,,2.91255318283333,10,sd,0.58905944501696,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37713,602,297,381,,1220,2010-08-01,6.0,,,3.30006471235714,11,sd,0.88483641357113,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37714,602,311,381,,1220,2010-08-01,6.0,,,2.523361408125,10,sd,0.42456116727326,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37715,602,390,381,,1220,2010-08-01,6.0,,,2.286532951,12,sd,0.5648356909505,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37716,602,393,381,,1220,2010-08-01,6.0,,,2.24690503478571,10,sd,0.34276785516557,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37717,602,396,381,,1220,2010-08-01,6.0,,,2.33823832705882,10,sd,0.40990060098475,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37718,602,787,381,,1220,2010-08-01,6.0,,,2.81415420826667,5,sd,0.39560386027284,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37719,602,788,381,,1220,2010-08-01,6.0,,,3.25941784173333,10,sd,0.83005787794951,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37720,602,814,381,,1220,2010-08-01,6.0,,,2.32285460525,9,sd,0.37061769497901,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37721,602,1037,381,,1220,2010-08-01,6.0,,,3.17829080838462,10,sd,0.96837619866476,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37722,602,1072,381,,1220,2010-08-01,6.0,,,3.09325040235714,9,sd,0.94311879646717,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37723,602,1215,381,,1220,2010-08-01,6.0,,,2.3140671135,10,sd,0.5734984826665,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37724,602,9303,381,,1220,2010-08-01,6.0,,,2.2158768924,4,sd,0.48562522436634,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37725,602,19104,381,,1220,2010-08-01,6.0,,,2.5889058190625,11,sd,0.53012583625709,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37726,602,21460,381,,1220,2010-08-01,6.0,,,2.543413964,7,sd,0.14350848231114,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37727,602,31914,381,,1220,2010-08-01,6.0,,,3.1961422555,2,sd,0.67504777346933,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37728,602,46334,381,,1220,2010-08-01,6.0,,,2.646003178,8,sd,1.03275226961136,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37729,602,51120,381,,1220,2010-08-01,6.0,,,2.38208995565,11,sd,0.64425209475261,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37730,602,30,381,,1220,2010-09-01,6.0,,,2.35187753825,7,sd,0.24821280972416,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37731,602,31,381,,1220,2010-09-01,6.0,,,2.7211325648,8,sd,0.31964315054219,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37732,602,189,381,,1220,2010-09-01,6.0,,,2.3315442055,4,sd,0.2114853314897,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37733,602,287,381,,1220,2010-09-01,6.0,,,2.72287719766667,10,sd,0.11958471238887,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37734,602,297,381,,1220,2010-09-01,6.0,,,3.414278587,11,sd,0.05168404509278,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37735,602,311,381,,1220,2010-09-01,6.0,,,2.46822526175,10,sd,0.11145610594192,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37736,602,390,381,,1220,2010-09-01,6.0,,,2.1312413965,12,sd,0.15581747214828,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37737,602,393,381,,1220,2010-09-01,6.0,,,2.25711954875,10,sd,0.55463535874305,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37738,602,396,381,,1220,2010-09-01,6.0,,,2.386512657,10,sd,0.41992900867204,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37739,602,787,381,,1220,2010-09-01,6.0,,,2.98512946975,5,sd,0.22408082860686,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37740,602,788,381,,1220,2010-09-01,6.0,,,3.8295295025,10,sd,0.33581720950976,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37741,602,814,381,,1220,2010-09-01,6.0,,,2.39635024275,9,sd,0.21045636276954,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37742,602,1037,381,,1220,2010-09-01,6.0,,,2.95713369075,10,sd,0.15529400058159,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37743,602,1072,381,,1220,2010-09-01,6.0,,,3.71738483,9,sd,0.30124019866435,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37744,602,1215,381,,1220,2010-09-01,6.0,,,2.16779718275,10,sd,0.25584641561206,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37745,602,9303,381,,1220,2010-09-01,6.0,,,2.10101193975,4,sd,0.22473005487865,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37746,602,19104,381,,1220,2010-09-01,6.0,,,2.720192694,11,sd,0.09053434620221,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37747,602,21460,381,,1220,2010-09-01,6.0,,,3.2400937626,7,sd,0.62326680158479,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37748,602,31914,381,,1220,2010-09-01,6.0,,,2.35187753825,2,sd,0.24821280972416,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37749,602,46334,381,,1220,2010-09-01,6.0,,,2.7211325648,8,sd,0.31964315054219,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37750,602,51120,381,,1220,2010-09-01,6.0,,,2.3315442055,11,sd,0.2114853314897,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,10,6,false,1
37751,602,30,381,,1220,2010-06-01,6.0,,,23.1009234842857,7,sd,3.66456020247691,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37752,602,31,381,,1220,2010-06-01,6.0,,,18.4480658775,8,sd,5.90117671747424,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37753,602,189,381,,1220,2010-06-01,6.0,,,21.7388990975,4,sd,2.05315364942458,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37754,602,287,381,,1220,2010-06-01,6.0,,,24.662850572,10,sd,8.08801859123771,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37755,602,297,381,,1220,2010-06-01,6.0,,,20.0053786636364,11,sd,4.8728076632788,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37756,602,311,381,,1220,2010-06-01,6.0,,,16.201784435,10,sd,3.41729104909551,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37757,602,390,381,,1220,2010-06-01,6.0,,,22.11989782,12,sd,5.41534370763083,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37758,602,393,381,,1220,2010-06-01,6.0,,,22.135239782,10,sd,8.55469731955187,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37759,602,396,381,,1220,2010-06-01,6.0,,,27.607806935,10,sd,6.73375056972907,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37760,602,787,381,,1220,2010-06-01,6.0,,,22.966363424,5,sd,5.98363885090511,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37761,602,788,381,,1220,2010-06-01,6.0,,,19.874753585,10,sd,5.35033615645472,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37762,602,814,381,,1220,2010-06-01,6.0,,,20.6491571144444,9,sd,9.25703510443205,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37763,602,1037,381,,1220,2010-06-01,6.0,,,21.215090559,10,sd,3.85529342947573,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37764,602,1072,381,,1220,2010-06-01,6.0,,,21.33377269,9,sd,4.51592344735863,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37765,602,1215,381,,1220,2010-06-01,6.0,,,16.800102934,10,sd,4.79864352425875,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37766,602,9303,381,,1220,2010-06-01,6.0,,,22.5033149925,4,sd,5.40003076738001,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37767,602,19104,381,,1220,2010-06-01,6.0,,,24.3410467381818,11,sd,7.20946023944993,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37768,602,21460,381,,1220,2010-06-01,6.0,,,19.4253101157143,7,sd,7.5469536780676,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37769,602,31914,381,,1220,2010-06-01,6.0,,,26.2514559,2,sd,2.7950345019794,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37770,602,46334,381,,1220,2010-06-01,6.0,,,20.66235276625,8,sd,4.39636855501578,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37771,602,51120,381,,1220,2010-06-01,6.0,,,22.0974377190909,11,sd,3.67608007310412,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37772,602,30,381,,1220,2010-08-01,6.0,,,20.8009999058421,7,sd,6.39420574025666,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37773,602,31,381,,1220,2010-08-01,6.0,,,21.3527073525,8,sd,6.82471890184777,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37774,602,189,381,,1220,2010-08-01,6.0,,,21.8681689786667,4,sd,4.99179622583077,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37775,602,287,381,,1220,2010-08-01,6.0,,,16.99301013,10,sd,3.19264621687624,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37776,602,297,381,,1220,2010-08-01,6.0,,,14.6860780853571,11,sd,5.28506470655975,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37777,602,311,381,,1220,2010-08-01,6.0,,,18.490166131875,10,sd,2.94150761078834,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37778,602,390,381,,1220,2010-08-01,6.0,,,21.35278662125,12,sd,4.16370695462763,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37779,602,393,381,,1220,2010-08-01,6.0,,,21.5306544107143,10,sd,3.53559351044908,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37780,602,396,381,,1220,2010-08-01,6.0,,,20.9472652029412,10,sd,4.05406102940511,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37781,602,787,381,,1220,2010-08-01,6.0,,,17.1699199153333,5,sd,2.59293241143525,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37782,602,788,381,,1220,2010-08-01,6.0,,,14.5958659204667,10,sd,3.89885747832337,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37783,602,814,381,,1220,2010-08-01,6.0,,,20.4464312516667,9,sd,2.5769881774764,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37784,602,1037,381,,1220,2010-08-01,6.0,,,16.7980743323077,10,sd,4.99316506499015,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37785,602,1072,381,,1220,2010-08-01,6.0,,,16.8928759414286,9,sd,5.70365333867572,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37786,602,1215,381,,1220,2010-08-01,6.0,,,22.2063067635714,10,sd,5.19037586904112,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37787,602,9303,381,,1220,2010-08-01,6.0,,,21.5233857662667,4,sd,5.97938249698496,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37788,602,19104,381,,1220,2010-08-01,6.0,,,20.14857801375,11,sd,4.19828945731631,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37789,602,21460,381,,1220,2010-08-01,6.0,,,20.70781762,7,sd,2.13778108231889,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37790,602,31914,381,,1220,2010-08-01,6.0,,,15.6289006342857,2,sd,3.5117578510435,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37791,602,46334,381,,1220,2010-08-01,6.0,,,20.8009999058421,8,sd,6.39420574025666,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37792,602,51120,381,,1220,2010-08-01,6.0,,,21.3527073525,11,sd,6.82471890184777,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37793,602,30,381,,1220,2010-09-01,6.0,,,20.6849251425,7,sd,2.51201553284648,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37794,602,31,381,,1220,2010-09-01,6.0,,,17.876965244,8,sd,2.12259895352785,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37795,602,189,381,,1220,2010-09-01,6.0,,,20.47527213,4,sd,1.8772464696283,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37796,602,287,381,,1220,2010-09-01,6.0,,,17.6800282733333,10,sd,0.60367855301767,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37797,602,297,381,,1220,2010-09-01,6.0,,,12.702541405,11,sd,0.25384192288283,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37798,602,311,381,,1220,2010-09-01,6.0,,,18.05571455,10,sd,0.62287223746995,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37799,602,390,381,,1220,2010-09-01,6.0,,,22.2571558625,12,sd,1.71884702102238,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37800,602,393,381,,1220,2010-09-01,6.0,,,22.25501058,10,sd,5.46552074850018,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37801,602,396,381,,1220,2010-09-01,6.0,,,19.7980656,10,sd,2.84101932735549,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37802,602,787,381,,1220,2010-09-01,6.0,,,16.4950789675,5,sd,1.10513319093021,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37803,602,788,381,,1220,2010-09-01,6.0,,,11.84089225,10,sd,1.34305542092028,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37804,602,814,381,,1220,2010-09-01,6.0,,,20.3805505425,9,sd,1.85142450345289,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37805,602,1037,381,,1220,2010-09-01,6.0,,,15.8170849775,10,sd,0.87764665351088,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37806,602,1072,381,,1220,2010-09-01,6.0,,,13.09537798,9,sd,0.73435609081743,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37807,602,1215,381,,1220,2010-09-01,6.0,,,22.3020503825,10,sd,2.69039357454054,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37808,602,9303,381,,1220,2010-09-01,6.0,,,23.0675027025,4,sd,3.41719469326479,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37809,602,19104,381,,1220,2010-09-01,6.0,,,18.15011564,11,sd,0.75332401713048,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
37810,602,21460,381,,1220,2010-09-01,6.0,,,15.688840556,7,sd,3.02735055955934,,2011-06-12 18:15:19 UTC,2011-06-12 18:15:19 UTC,31,6,false,1
