"yield","species","county_id"
5.167452,"switchgrass_yield",27059
1.907598,"switchgrass_yield",27061
10.056438,"switchgrass_yield",27063
4.878025,"switchgrass_yield",27065
6.640877,"switchgrass_yield",27067
5.92765,"switchgrass_yield",27069
1.366635,"switchgrass_yield",27071
6.539588,"switchgrass_yield",27073
2.66586,"switchgrass_yield",27075
1.2669,"switchgrass_yield",27077
10.696718,"switchgrass_yield",27079
7.898122,"switchgrass_yield",27081
8.387301,"switchgrass_yield",27083
10.12503,"switchgrass_yield",27085
4.608055,"switchgrass_yield",27087
3.619846,"switchgrass_yield",27089
11.744406,"switchgrass_yield",27091
6.298165,"switchgrass_yield",27093
5.214415,"switchgrass_yield",27095
7.904178,"switchgrass_yield",27097
10.970846,"switchgrass_yield",27099
8.816763,"switchgrass_yield",27101
12.187034,"switchgrass_yield",27103
9.752077,"switchgrass_yield",27105
9.195902,"switchgrass_yield",27107
8.334864,"switchgrass_yield",27109
2.331658,"switchgrass_yield",27111
7.411821,"switchgrass_yield",27113
7.639629,"switchgrass_yield",27115
5.946639,"switchgrass_yield",27117
3.740394,"switchgrass_yield",27119
7.006626,"switchgrass_yield",27121
11.196716,"switchgrass_yield",27123
1.89852,"switchgrass_yield",27125
7.028092,"switchgrass_yield",27127
8.767588,"switchgrass_yield",27129
9.324462,"switchgrass_yield",27131
6.131875,"switchgrass_yield",27133
2.59038,"switchgrass_yield",27135
2.551936,"switchgrass_yield",27137
10.882175,"switchgrass_yield",27139
10.047784,"switchgrass_yield",27141
11.629949,"switchgrass_yield",27143
7.746008,"switchgrass_yield",27145
12.049844,"switchgrass_yield",27147
5.503755,"switchgrass_yield",27149
7.048105,"switchgrass_yield",27151
6.953212,"switchgrass_yield",27153
4.929868,"switchgrass_yield",27155
9.212403,"switchgrass_yield",27157
8.131707,"switchgrass_yield",27159
11.876194,"switchgrass_yield",27161
10.241899,"switchgrass_yield",27163
10.708822,"switchgrass_yield",27165
8.79279,"switchgrass_yield",27167
10.555016,"switchgrass_yield",27169
2.536096,"switchgrass_yield",27171
7.052801,"switchgrass_yield",27173
17.35488,"switchgrass_yield",28001
16.806605,"switchgrass_yield",28003
17.686491,"switchgrass_yield",28005
17.044889,"switchgrass_yield",28007
17.219255,"switchgrass_yield",28009
15.545192,"switchgrass_yield",28011
16.727646,"switchgrass_yield",28013
16.860019,"switchgrass_yield",28015
16.700351,"switchgrass_yield",28017
16.558845,"switchgrass_yield",28019
16.821978,"switchgrass_yield",28021
17.17029,"switchgrass_yield",28023
11.076446,"switchgrass_yield",28025
15.812072,"switchgrass_yield",28027
17.149497,"switchgrass_yield",28029
17.064882,"switchgrass_yield",28031
17.128336,"switchgrass_yield",28033
16.81936,"switchgrass_yield",28035
17.117849,"switchgrass_yield",28037
15.904711,"switchgrass_yield",28039
16.864063,"switchgrass_yield",28041
16.982406,"switchgrass_yield",28043
12.800642,"switchgrass_yield",28045
16.007584,"switchgrass_yield",28047
16.908505,"switchgrass_yield",28049
16.598825,"switchgrass_yield",28051
15.480741,"switchgrass_yield",28053
16.024526,"switchgrass_yield",28055
13.863282,"switchgrass_yield",28057
17.342713,"switchgrass_yield",28059
17.111267,"switchgrass_yield",28061
17.488064,"switchgrass_yield",28063
17.064882,"switchgrass_yield",28065
16.667369,"switchgrass_yield",28067
16.924561,"switchgrass_yield",28069
16.639859,"switchgrass_yield",28071
17.256813,"switchgrass_yield",28073
15.204642,"switchgrass_yield",28075
17.125527,"switchgrass_yield",28077
16.69806,"switchgrass_yield",28079
13.533808,"switchgrass_yield",28081
16.51621,"switchgrass_yield",28083
17.162519,"switchgrass_yield",28085
15.149724,"switchgrass_yield",28087
16.942962,"switchgrass_yield",28089
17.312473,"switchgrass_yield",28091
17.079688,"switchgrass_yield",28093
16.58274,"switchgrass_yield",28095
16.702856,"switchgrass_yield",28097
15.305789,"switchgrass_yield",28099
16.364208,"switchgrass_yield",28101
11.149233,"switchgrass_yield",28103
16.892983,"switchgrass_yield",28105
16.806567,"switchgrass_yield",28107
16.731833,"switchgrass_yield",28109
16.782543,"switchgrass_yield",28111
17.350314,"switchgrass_yield",28113
14.901816,"switchgrass_yield",28115
16.888411,"switchgrass_yield",28117
16.22138,"switchgrass_yield",28119
16.944201,"switchgrass_yield",28121
14.208615,"switchgrass_yield",28123
15.546315,"switchgrass_yield",28125
16.447543,"switchgrass_yield",28127
16.632802,"switchgrass_yield",28129
15.686275,"switchgrass_yield",28131
15.707492,"switchgrass_yield",28133
16.316078,"switchgrass_yield",28135
16.737355,"switchgrass_yield",28137
17.033031,"switchgrass_yield",28139
15.497064,"switchgrass_yield",28141
16.536774,"switchgrass_yield",28143
16.715343,"switchgrass_yield",28145
17.253119,"switchgrass_yield",28147
17.094667,"switchgrass_yield",28149
15.227031,"switchgrass_yield",28151
17.337691,"switchgrass_yield",28153
16.242305,"switchgrass_yield",28155
17.462503,"switchgrass_yield",28157
17.055274,"switchgrass_yield",28159
16.962344,"switchgrass_yield",28161
17.044556,"switchgrass_yield",28163
14.52383,"switchgrass_yield",29001
13.060606,"switchgrass_yield",29003
12.764288,"switchgrass_yield",29005
15.629435,"switchgrass_yield",29007
11.313216,"switchgrass_yield",29009
14.620348,"switchgrass_yield",29011
14.83277,"switchgrass_yield",29013
12.499803,"switchgrass_yield",29015
12.668015,"switchgrass_yield",29017
14.369248,"switchgrass_yield",29019
12.229943,"switchgrass_yield",29021
11.367637,"switchgrass_yield",29023
13.521291,"switchgrass_yield",29025
12.487663,"switchgrass_yield",29027
12.334519,"switchgrass_yield",29029
11.535097,"switchgrass_yield",29031
14.806241,"switchgrass_yield",29033
12.134088,"switchgrass_yield",29035
14.721019,"switchgrass_yield",29037
15.120285,"switchgrass_yield",29039
15.442239,"switchgrass_yield",29041
13.16328,"switchgrass_yield",29043
14.09127,"switchgrass_yield",29045
11.868435,"switchgrass_yield",29047
13.368361,"switchgrass_yield",29049
12.412236,"switchgrass_yield",29051
10.928455,"switchgrass_yield",29053
12.30538,"switchgrass_yield",29055
13.142428,"switchgrass_yield",29057
11.006314,"switchgrass_yield",29059
13.757008,"switchgrass_yield",29061
14.645726,"switchgrass_yield",29063
12.950355,"switchgrass_yield",29065
11.928186,"switchgrass_yield",29067
14.239705,"switchgrass_yield",29069
12.797473,"switchgrass_yield",29071
13.118475,"switchgrass_yield",29073
13.955005,"switchgrass_yield",29075
12.937735,"switchgrass_yield",29077
13.283477,"switchgrass_yield",29079
12.983957,"switchgrass_yield",29081
13.975721,"switchgrass_yield",29083
10.932461,"switchgrass_yield",29085
12.950395,"switchgrass_yield",29087
11.007667,"switchgrass_yield",29089
8.791587,"switchgrass_yield",29091
12.902435,"switchgrass_yield",29093
12.281669,"switchgrass_yield",29095
15.395311,"switchgrass_yield",29097
13.001329,"switchgrass_yield",29099
13.519152,"switchgrass_yield",29101
15.086072,"switchgrass_yield",29103
12.497818,"switchgrass_yield",29105
14.413729,"switchgrass_yield",29107
11.206593,"switchgrass_yield",29109
13.797204,"switchgrass_yield",29111
14.406767,"switchgrass_yield",29113
14.998472,"switchgrass_yield",29115
13.732709,"switchgrass_yield",29117
12.172286,"switchgrass_yield",29119
14.022646,"switchgrass_yield",29121
12.522876,"switchgrass_yield",29123
12.371828,"switchgrass_yield",29125
11.956322,"switchgrass_yield",29127
14.227817,"switchgrass_yield",29129
11.75981,"switchgrass_yield",29131
15.930008,"switchgrass_yield",29133
12.412236,"switchgrass_yield",29135
14.308306,"switchgrass_yield",29137
11.527761,"switchgrass_yield",29139
11.467871,"switchgrass_yield",29141
15.83253,"switchgrass_yield",29143
11.21988,"switchgrass_yield",29145
13.862247,"switchgrass_yield",29147
10.67401,"switchgrass_yield",29149
12.61696,"switchgrass_yield",29151
9.671746,"switchgrass_yield",29153
15.889595,"switchgrass_yield",29155
12.577177,"switchgrass_yield",29157
11.268922,"switchgrass_yield",29159
12.117025,"switchgrass_yield",29161
12.492806,"switchgrass_yield",29163
13.030258,"switchgrass_yield",29165
10.948816,"switchgrass_yield",29167
12.928195,"switchgrass_yield",29169
13.915743,"switchgrass_yield",29171
14.927044,"switchgrass_yield",29173
15.213649,"switchgrass_yield",29175
13.222804,"switchgrass_yield",29177
12.458109,"switchgrass_yield",29179
12.262862,"switchgrass_yield",29181
15.029197,"switchgrass_yield",29183
14.150041,"switchgrass_yield",29185
13.56952,"switchgrass_yield",29186
12.735433,"switchgrass_yield",29187
14.809811,"switchgrass_yield",29189
14.86697,"switchgrass_yield",29195
14.683624,"switchgrass_yield",29197
14.669332,"switchgrass_yield",29199
14.613702,"switchgrass_yield",29201
12.882675,"switchgrass_yield",29203
15.29152,"switchgrass_yield",29205
12.97517,"switchgrass_yield",29207
11.954007,"switchgrass_yield",29209
13.649608,"switchgrass_yield",29211
10.823771,"switchgrass_yield",29213
11.035003,"switchgrass_yield",29215
15.34169,"switchgrass_yield",29217
14.428867,"switchgrass_yield",29219
12.185839,"switchgrass_yield",29221
12.502793,"switchgrass_yield",29223
10.521558,"switchgrass_yield",29225
13.811045,"switchgrass_yield",29227
13.087759,"switchgrass_yield",29229
15.421723,"switchgrass_yield",29510
0.130828,"switchgrass_yield",30001
1.253328,"switchgrass_yield",30003
0.896194,"switchgrass_yield",30005
0.680808,"switchgrass_yield",30007
0.890368,"switchgrass_yield",30009
1.064358,"switchgrass_yield",30011
1.198556,"switchgrass_yield",30013
1.119706,"switchgrass_yield",30015
0.590016,"switchgrass_yield",30017
1.744701,"switchgrass_yield",30019
0.578786,"switchgrass_yield",30021
0.317137,"switchgrass_yield",30023
0.805564,"switchgrass_yield",30025
1.744452,"switchgrass_yield",30027
1.210703,"switchgrass_yield",30029
1.663715,"switchgrass_yield",30031
1.332455,"switchgrass_yield",30033
0.667204,"switchgrass_yield",30035
0.64345,"switchgrass_yield",30037
0.771033,"switchgrass_yield",30039
0.683902,"switchgrass_yield",30041
0.485252,"switchgrass_yield",30043
0.841859,"switchgrass_yield",30045
2.540485,"switchgrass_yield",30047
0.373173,"switchgrass_yield",30049
0.274313,"switchgrass_yield",30051
0.842854,"switchgrass_yield",30053
0.446325,"switchgrass_yield",30055
0.730609,"switchgrass_yield",30057
0.256567,"switchgrass_yield",30059
1.714684,"switchgrass_yield",30061
2.131892,"switchgrass_yield",30063
0.733101,"switchgrass_yield",30065
0.187005,"switchgrass_yield",30067
1.032985,"switchgrass_yield",30069
1.237973,"switchgrass_yield",30071
1.048394,"switchgrass_yield",30073
0.731221,"switchgrass_yield",30075
1.236733,"switchgrass_yield",30077
1.291849,"switchgrass_yield",30079
0.352913,"switchgrass_yield",30081
0.410089,"switchgrass_yield",30083
1.142334,"switchgrass_yield",30085
1.112592,"switchgrass_yield",30087
2.348282,"switchgrass_yield",30089
0.592548,"switchgrass_yield",30091
0.141018,"switchgrass_yield",30093
0.401889,"switchgrass_yield",30095
0.433494,"switchgrass_yield",30097
1.800682,"switchgrass_yield",30099
0.739002,"switchgrass_yield",30101
1.275089,"switchgrass_yield",30103
1.552877,"switchgrass_yield",30105
0.455249,"switchgrass_yield",30107
0.341567,"switchgrass_yield",30109
1.311644,"switchgrass_yield",30111
9.18595,"switchgrass_yield",31001
8.005243,"switchgrass_yield",31003
5.136653,"switchgrass_yield",31005
0.300746,"switchgrass_yield",31007
9.208627,"switchgrass_yield",31009
10.644688,"switchgrass_yield",31011
2.577443,"switchgrass_yield",31013
2.793501,"switchgrass_yield",31015
7.663728,"switchgrass_yield",31017
5.915968,"switchgrass_yield",31019
12.428412,"switchgrass_yield",31021
11.469728,"switchgrass_yield",31023
11.856738,"switchgrass_yield",31025
8.454159,"switchgrass_yield",31027
1.770268,"switchgrass_yield",31029
6.231797,"switchgrass_yield",31031
0.673816,"switchgrass_yield",31033
9.732709,"switchgrass_yield",31035
9.420419,"switchgrass_yield",31037
9.176405,"switchgrass_yield",31039
5.727708,"switchgrass_yield",31041
7.82995,"switchgrass_yield",31043
1.5143,"switchgrass_yield",31045
5.890326,"switchgrass_yield",31047
3.409638,"switchgrass_yield",31049
9.917142,"switchgrass_yield",31051
11.099997,"switchgrass_yield",31053
10.026595,"switchgrass_yield",31055
7.267951,"switchgrass_yield",31057
12.556414,"switchgrass_yield",31059
7.739129,"switchgrass_yield",31061
4.185378,"switchgrass_yield",31063
6.46485,"switchgrass_yield",31065
13.581913,"switchgrass_yield",31067
8.215211,"switchgrass_yield",31069
8.066538,"switchgrass_yield",31071
6.679079,"switchgrass_yield",31073
5.357708,"switchgrass_yield",31075
6.107524,"switchgrass_yield",31077
10.665495,"switchgrass_yield",31079
10.308472,"switchgrass_yield",31081
7.387488,"switchgrass_yield",31083
2.472746,"switchgrass_yield",31085
3.649164,"switchgrass_yield",31087
6.860522,"switchgrass_yield",31089
6.519146,"switchgrass_yield",31091
8.87392,"switchgrass_yield",31093
9.727404,"switchgrass_yield",31095
12.604006,"switchgrass_yield",31097
12.763331,"switchgrass_yield",31099
2.352101,"switchgrass_yield",31101
5.747027,"switchgrass_yield",31103
0.315631,"switchgrass_yield",31105
6.321736,"switchgrass_yield",31107
12.251986,"switchgrass_yield",31109
4.410217,"switchgrass_yield",31111
6.30409,"switchgrass_yield",31113
12.0546,"switchgrass_yield",31115
5.594973,"switchgrass_yield",31117
12.580562,"switchgrass_yield",31119
12.840821,"switchgrass_yield",31121
1.563587,"switchgrass_yield",31123
8.918747,"switchgrass_yield",31125
13.376333,"switchgrass_yield",31127
9.691753,"switchgrass_yield",31129
14.561858,"switchgrass_yield",31131
13.084161,"switchgrass_yield",31133
4.981254,"switchgrass_yield",31135
6.975583,"switchgrass_yield",31137
10.441974,"switchgrass_yield",31139
10.809459,"switchgrass_yield",31141
11.691295,"switchgrass_yield",31143
4.437037,"switchgrass_yield",31145
13.138344,"switchgrass_yield",31147
8.475531,"switchgrass_yield",31149
11.670693,"switchgrass_yield",31151
10.026595,"switchgrass_yield",31153
10.766107,"switchgrass_yield",31155
0.488732,"switchgrass_yield",31157
11.087033,"switchgrass_yield",31159
7.424048,"switchgrass_yield",31161
5.797048,"switchgrass_yield",31163
1.505416,"switchgrass_yield",31165
8.016541,"switchgrass_yield",31167
11.911845,"switchgrass_yield",31169
7.952174,"switchgrass_yield",31171
9.423572,"switchgrass_yield",31173
4.422666,"switchgrass_yield",31175
11.015976,"switchgrass_yield",31177
8.128451,"switchgrass_yield",31179
8.147193,"switchgrass_yield",31181
9.685059,"switchgrass_yield",31183
12.385132,"switchgrass_yield",31185
0.424308,"switchgrass_yield",32001
0.021171,"switchgrass_yield",32003
0.307994,"switchgrass_yield",32005
0.393128,"switchgrass_yield",32007
0.120172,"switchgrass_yield",32009
0.333886,"switchgrass_yield",32011
0.565631,"switchgrass_yield",32013
0.724198,"switchgrass_yield",32015
0.266695,"switchgrass_yield",32017
0.962085,"switchgrass_yield",32019
0.25329,"switchgrass_yield",32021
0.170437,"switchgrass_yield",32023
0.24519,"switchgrass_yield",32027
0.005708,"switchgrass_yield",32029
0.39381,"switchgrass_yield",32031
0.119643,"switchgrass_yield",32033
0.032449,"switchgrass_yield",32510
1.400103,"switchgrass_yield",33001
6.645276,"switchgrass_yield",33003
7.292131,"switchgrass_yield",33005
2.532276,"switchgrass_yield",33007
3.299399,"switchgrass_yield",33009
7.779844,"switchgrass_yield",33011
6.71116,"switchgrass_yield",33013
7.014465,"switchgrass_yield",33015
11.120487,"switchgrass_yield",33017
4.156293,"switchgrass_yield",33019
8.184005,"switchgrass_yield",34001
10.545427,"switchgrass_yield",34003
15.653724,"switchgrass_yield",34005
15.045662,"switchgrass_yield",34007
8.184005,"switchgrass_yield",34009
9.583282,"switchgrass_yield",34011
12.061468,"switchgrass_yield",34013
13.624489,"switchgrass_yield",34015
12.061468,"switchgrass_yield",34017
13.980413,"switchgrass_yield",34019
13.980413,"switchgrass_yield",34021
8.315149,"switchgrass_yield",34023
2.208779,"switchgrass_yield",34025
9.31429,"switchgrass_yield",34027
7.24471,"switchgrass_yield",34029
4.021709,"switchgrass_yield",34031
5.854156,"switchgrass_yield",34033
14.513253,"switchgrass_yield",34035
3.493314,"switchgrass_yield",34037
10.319031,"switchgrass_yield",34039
12.569338,"switchgrass_yield",34041
2.5295,"switchgrass_yield",35001
1.33654,"switchgrass_yield",35003
0.488989,"switchgrass_yield",35005
0.565102,"switchgrass_yield",35006
1.524192,"switchgrass_yield",35007
2.960534,"switchgrass_yield",35009
0.698694,"switchgrass_yield",35011
0.363295,"switchgrass_yield",35013
0.234067,"switchgrass_yield",35015
1.212069,"switchgrass_yield",35017
0.328791,"switchgrass_yield",35019
1.90645,"switchgrass_yield",35021
0.188327,"switchgrass_yield",35023
0.421125,"switchgrass_yield",35025
0.571446,"switchgrass_yield",35027
6.465302,"switchgrass_yield",35028
0.418008,"switchgrass_yield",35029
0.48843,"switchgrass_yield",35031
1.859269,"switchgrass_yield",35033
0.805868,"switchgrass_yield",35035
1.444535,"switchgrass_yield",35037
2.706227,"switchgrass_yield",35039
1.534689,"switchgrass_yield",35041
2.327235,"switchgrass_yield",35043
1.104047,"switchgrass_yield",35045
0.862332,"switchgrass_yield",35047
3.427811,"switchgrass_yield",35049
0.31259,"switchgrass_yield",35051
0.364187,"switchgrass_yield",35053
1.534516,"switchgrass_yield",35055
1.077384,"switchgrass_yield",35057
0.905123,"switchgrass_yield",35059
1.332438,"switchgrass_yield",35061
10.818878,"switchgrass_yield",36001
3.933165,"switchgrass_yield",36003
10.545427,"switchgrass_yield",36005
5.369353,"switchgrass_yield",36007
3.702715,"switchgrass_yield",36009
10.364528,"switchgrass_yield",36011
7.862094,"switchgrass_yield",36013
5.718739,"switchgrass_yield",36015
4.651699,"switchgrass_yield",36017
5.367257,"switchgrass_yield",36019
5.091557,"switchgrass_yield",36021
4.624974,"switchgrass_yield",36023
4.26307,"switchgrass_yield",36025
9.006467,"switchgrass_yield",36027
8.183821,"switchgrass_yield",36029
3.161505,"switchgrass_yield",36031
3.656839,"switchgrass_yield",36033
4.851625,"switchgrass_yield",36035
13.079496,"switchgrass_yield",36037
2.620858,"switchgrass_yield",36039
2.660493,"switchgrass_yield",36041
5.100138,"switchgrass_yield",36043
5.346593,"switchgrass_yield",36045
2.308844,"switchgrass_yield",36047
5.55493,"switchgrass_yield",36049
7.0208,"switchgrass_yield",36051
5.532475,"switchgrass_yield",36053
10.912869,"switchgrass_yield",36055
6.712246,"switchgrass_yield",36057
2.308844,"switchgrass_yield",36059
12.061468,"switchgrass_yield",36061
10.478424,"switchgrass_yield",36063
5.162214,"switchgrass_yield",36065
5.492541,"switchgrass_yield",36067
13.691622,"switchgrass_yield",36069
8.855661,"switchgrass_yield",36071
15.535755,"switchgrass_yield",36073
9.712215,"switchgrass_yield",36075
4.561135,"switchgrass_yield",36077
8.931537,"switchgrass_yield",36079
2.308844,"switchgrass_yield",36081
6.144654,"switchgrass_yield",36083
10.319031,"switchgrass_yield",36085
10.545427,"switchgrass_yield",36087
5.569079,"switchgrass_yield",36089
9.423977,"switchgrass_yield",36091
9.90315,"switchgrass_yield",36093
6.647418,"switchgrass_yield",36095
6.083092,"switchgrass_yield",36097
8.216557,"switchgrass_yield",36099
4.526743,"switchgrass_yield",36101
13.514089,"switchgrass_yield",36103
7.792816,"switchgrass_yield",36105
5.310667,"switchgrass_yield",36107
6.450112,"switchgrass_yield",36109
5.848517,"switchgrass_yield",36111
4.88852,"switchgrass_yield",36113
5.295771,"switchgrass_yield",36115
13.27791,"switchgrass_yield",36117
8.931537,"switchgrass_yield",36119
7.338846,"switchgrass_yield",36121
8.787084,"switchgrass_yield",36123
10.079385,"switchgrass_yield",37001
9.132491,"switchgrass_yield",37003
15.051188,"switchgrass_yield",37005
15.02757,"switchgrass_yield",37007
11.486086,"switchgrass_yield",37009
11.695748,"switchgrass_yield",37011
17.542261,"switchgrass_yield",37013
17.126816,"switchgrass_yield",37015
13.589741,"switchgrass_yield",37017
18.357759,"switchgrass_yield",37019
9.810686,"switchgrass_yield",37021
9.932945,"switchgrass_yield",37023
9.647959,"switchgrass_yield",37025
10.953925,"switchgrass_yield",37027
15.857927,"switchgrass_yield",37029
19.228387,"switchgrass_yield",37031
10.262568,"switchgrass_yield",37033
9.264073,"switchgrass_yield",37035
12.398802,"switchgrass_yield",37037
14.893236,"switchgrass_yield",37039
16.816365,"switchgrass_yield",37041
15.736129,"switchgrass_yield",37043
9.718819,"switchgrass_yield",37045
17.37853,"switchgrass_yield",37047
17.48832,"switchgrass_yield",37049
16.202587,"switchgrass_yield",37051
15.857927,"switchgrass_yield",37053
15.79861,"switchgrass_yield",37055
9.203761,"switchgrass_yield",37057
13.967072,"switchgrass_yield",37059
16.674533,"switchgrass_yield",37061
15.038781,"switchgrass_yield",37063
7.397149,"switchgrass_yield",37065
9.175348,"switchgrass_yield",37067
9.026623,"switchgrass_yield",37069
8.987678,"switchgrass_yield",37071
16.816365,"switchgrass_yield",37073
14.300552,"switchgrass_yield",37075
14.727747,"switchgrass_yield",37077
16.683793,"switchgrass_yield",37079
8.441715,"switchgrass_yield",37081
11.924479,"switchgrass_yield",37083
15.153696,"switchgrass_yield",37085
11.793066,"switchgrass_yield",37087
9.720355,"switchgrass_yield",37089
16.666298,"switchgrass_yield",37091
15.261279,"switchgrass_yield",37093
17.112335,"switchgrass_yield",37095
8.512359,"switchgrass_yield",37097
10.513733,"switchgrass_yield",37099
15.938886,"switchgrass_yield",37101
14.030767,"switchgrass_yield",37103
15.54523,"switchgrass_yield",37105
17.001743,"switchgrass_yield",37107
8.199146,"switchgrass_yield",37109
17.440835,"switchgrass_yield",37111
16.275169,"switchgrass_yield",37113
8.096601,"switchgrass_yield",37115
16.610514,"switchgrass_yield",37117
9.051951,"switchgrass_yield",37119
10.612106,"switchgrass_yield",37121
12.278914,"switchgrass_yield",37123
14.803226,"switchgrass_yield",37125
15.863424,"switchgrass_yield",37127
17.242283,"switchgrass_yield",37129
16.037745,"switchgrass_yield",37131
17.520077,"switchgrass_yield",37133
14.317773,"switchgrass_yield",37135
18.151285,"switchgrass_yield",37137
17.881791,"switchgrass_yield",37139
15.938045,"switchgrass_yield",37141
17.881791,"switchgrass_yield",37143
14.767283,"switchgrass_yield",37145
16.29121,"switchgrass_yield",37147
9.74967,"switchgrass_yield",37149
12.04326,"switchgrass_yield",37151
14.970637,"switchgrass_yield",37153
16.848521,"switchgrass_yield",37155
8.951086,"switchgrass_yield",37157
9.435844,"switchgrass_yield",37159
9.588395,"switchgrass_yield",37161
16.515498,"switchgrass_yield",37163
7.97319,"switchgrass_yield",37165
10.210288,"switchgrass_yield",37167
13.62944,"switchgrass_yield",37169
9.606021,"switchgrass_yield",37171
14.126352,"switchgrass_yield",37173
12.033564,"switchgrass_yield",37175
15.638325,"switchgrass_yield",37177
9.087942,"switchgrass_yield",37179
8.71441,"switchgrass_yield",37181
12.321706,"switchgrass_yield",37183
8.486027,"switchgrass_yield",37185
18.183994,"switchgrass_yield",37187
11.486086,"switchgrass_yield",37189
12.214138,"switchgrass_yield",37191
11.807391,"switchgrass_yield",37193
7.666755,"switchgrass_yield",37195
13.967072,"switchgrass_yield",37197
10.612106,"switchgrass_yield",37199
0.706371,"switchgrass_yield",38001
1.046287,"switchgrass_yield",38003
2.502309,"switchgrass_yield",38005
0.108458,"switchgrass_yield",38007
1.423389,"switchgrass_yield",38009
0.844232,"switchgrass_yield",38011
0.286338,"switchgrass_yield",38013
0.571202,"switchgrass_yield",38015
1.682779,"switchgrass_yield",38017
1.985286,"switchgrass_yield",38019
3.736759,"switchgrass_yield",38021
0.628097,"switchgrass_yield",38023
0.166248,"switchgrass_yield",38025
4.967956,"switchgrass_yield",38027
1.213249,"switchgrass_yield",38029
2.054845,"switchgrass_yield",38031
0.236396,"switchgrass_yield",38033
4.741447,"switchgrass_yield",38035
0.429949,"switchgrass_yield",38037
1.208031,"switchgrass_yield",38039
0.944839,"switchgrass_yield",38041
2.742067,"switchgrass_yield",38043
4.845857,"switchgrass_yield",38045
1.717858,"switchgrass_yield",38047
2.762018,"switchgrass_yield",38049
1.61191,"switchgrass_yield",38051
0.218622,"switchgrass_yield",38053
1.080764,"switchgrass_yield",38055
0.279553,"switchgrass_yield",38057
0.587731,"switchgrass_yield",38059
0.217463,"switchgrass_yield",38061
2.178087,"switchgrass_yield",38063
0.33434,"switchgrass_yield",38065
1.790753,"switchgrass_yield",38067
1.761117,"switchgrass_yield",38069
2.019318,"switchgrass_yield",38071
3.073969,"switchgrass_yield",38073
0.282944,"switchgrass_yield",38075
5.418573,"switchgrass_yield",38077
1.788298,"switchgrass_yield",38079
2.536078,"switchgrass_yield",38081
1.754885,"switchgrass_yield",38083
1.019741,"switchgrass_yield",38085
1.111611,"switchgrass_yield",38087
0.61772,"switchgrass_yield",38089
2.107935,"switchgrass_yield",38091
1.093062,"switchgrass_yield",38093
1.359789,"switchgrass_yield",38095
5.081581,"switchgrass_yield",38097
1.979505,"switchgrass_yield",38099
0.693063,"switchgrass_yield",38101
1.106263,"switchgrass_yield",38103
0.120376,"switchgrass_yield",38105
14.267948,"switchgrass_yield",39001
14.163239,"switchgrass_yield",39003
12.029445,"switchgrass_yield",39005
13.389243,"switchgrass_yield",39007
12.45151,"switchgrass_yield",39009
14.224525,"switchgrass_yield",39011
11.655291,"switchgrass_yield",39013
14.655574,"switchgrass_yield",39015
13.111385,"switchgrass_yield",39017
11.367169,"switchgrass_yield",39019
14.592295,"switchgrass_yield",39021
14.729874,"switchgrass_yield",39023
15.549954,"switchgrass_yield",39025
13.416221,"switchgrass_yield",39027
10.627964,"switchgrass_yield",39029
11.966948,"switchgrass_yield",39031
13.348504,"switchgrass_yield",39033
6.172516,"switchgrass_yield",39035
13.652982,"switchgrass_yield",39037
13.855435,"switchgrass_yield",39039
13.30668,"switchgrass_yield",39041
13.046034,"switchgrass_yield",39043
12.425757,"switchgrass_yield",39045
14.954775,"switchgrass_yield",39047
14.202214,"switchgrass_yield",39049
14.267208,"switchgrass_yield",39051
12.840911,"switchgrass_yield",39053
9.168074,"switchgrass_yield",39055
14.939952,"switchgrass_yield",39057
12.332722,"switchgrass_yield",39059
11.027547,"switchgrass_yield",39061
14.125997,"switchgrass_yield",39063
14.354385,"switchgrass_yield",39065
11.367169,"switchgrass_yield",39067
13.80222,"switchgrass_yield",39069
13.348011,"switchgrass_yield",39071
12.425757,"switchgrass_yield",39073
11.683324,"switchgrass_yield",39075
16.885905,"switchgrass_yield",39077
12.6933,"switchgrass_yield",39079
11.367169,"switchgrass_yield",39081
12.983438,"switchgrass_yield",39083
13.374984,"switchgrass_yield",39085
13.077181,"switchgrass_yield",39087
11.221861,"switchgrass_yield",39089
14.546492,"switchgrass_yield",39091
11.22485,"switchgrass_yield",39093
10.991743,"switchgrass_yield",39095
14.810888,"switchgrass_yield",39097
6.121635,"switchgrass_yield",39099
14.120231,"switchgrass_yield",39101
8.298226,"switchgrass_yield",39103
14.602826,"switchgrass_yield",39105
13.927215,"switchgrass_yield",39107
14.850797,"switchgrass_yield",39109
12.131812,"switchgrass_yield",39111
14.846805,"switchgrass_yield",39113
12.033626,"switchgrass_yield",39115
13.863376,"switchgrass_yield",39117
12.683626,"switchgrass_yield",39119
12.502981,"switchgrass_yield",39121
9.001315,"switchgrass_yield",39123
13.97283,"switchgrass_yield",39125
13.476092,"switchgrass_yield",39127
14.698835,"switchgrass_yield",39129
13.260505,"switchgrass_yield",39131
10.456035,"switchgrass_yield",39133
14.577412,"switchgrass_yield",39135
13.875702,"switchgrass_yield",39137
13.55453,"switchgrass_yield",39139
14.629657,"switchgrass_yield",39141
13.589693,"switchgrass_yield",39143
14.006929,"switchgrass_yield",39145
13.046034,"switchgrass_yield",39147
13.844007,"switchgrass_yield",39149
11.008716,"switchgrass_yield",39151
11.378484,"switchgrass_yield",39153
